transaction_amount,distance_from_home,distance_from_last_tx,age_group,fraud
12.549845611759766,2.815825201629456,3.2422777629577766,adult,0
40.31698272516452,37.55049377838845,36.13678258572635,adult,0
31.80264186231397,3.751693741736269,68.6467980540952,adult,0
203.9150921883546,9.188764997758302,1.3584486016637989,adult,0
9.090811966189694,14.771230805969433,36.711326699133615,adult,0
65.10873462972408,81.51708771859965,2.149844165833408,young,0
181.88624707968992,45.87882330756736,6.260543616249706,adult,0
71.29173211585722,2.5779802773578133,4.717095553746827,adult,0
4.955373681322415,102.70531721559738,18.134989719394717,senior,0
94.99953200831929,12.61521372949275,6.056680110666579,adult,0
52.47914008346516,109.22649935366412,20.631655558156034,adult,0
124.69601250955569,37.04535792505965,0.42485482998416435,adult,0
9.275535816986444,60.7636824590937,7.478084409656331,adult,0
48.10146747063514,37.85179400675015,4.957895705929014,adult,0
2.4184938267619214,0.020254257060546777,24.75317369994422,adult,0
48.66285972887424,0.4432091084476655,2.336566709054326,adult,0
15.327806870974726,27.881911789705583,10.24766149995391,senior,0
25.176493828078385,24.270115041494186,1.2499411596071341,adult,0
157.89713984721126,45.2243777033966,7.655803019459492,adult,0
126.61460319562663,53.177634250333405,4.774528733034434,senior,0
66.10720922806846,22.450145936866324,3.3234386300232903,senior,0
392.36140950021496,0.9673992758219747,26.883370438028354,young,0
143.2609195900323,63.42597405814345,25.85952323208388,young,0
9.520209062653311,0.3592199489608962,98.20076500913076,adult,0
77.06697688814133,2.6955523235224175,0.7889455999772249,adult,0
113.299889616524,49.75399204698023,19.69709104188667,adult,0
134.77684955717524,36.092181589861305,0.38044740110929776,adult,0
98.76701591921133,58.514051772729246,26.5205559046958,adult,0
214.8009952224756,40.29890672228416,8.11153254461415,adult,0
160.8740530837898,25.91011374847396,9.783266056335142,young,0
80.73080585268767,25.359107673527177,15.982821251390128,adult,0
204.4241240784983,20.12833275161076,40.18353380813386,adult,0
52.62856531579464,6.281623327620651,116.82235330338933,adult,1
6.958277979136944,43.0373944686322,5.857049447241181,adult,0
15.215932901780665,35.61535253755859,5.1754488648150865,adult,0
598.5984056377677,61.84887029730295,5.135683187812578,adult,0
21.927014391571827,11.4034140749038,52.24920116977833,young,0
218.822679590493,18.196769670044304,14.44410648092321,senior,0
104.3688844159759,19.94227712803378,8.801310479257399,senior,0
2.810054574599293,27.854295823885906,25.557597364340424,adult,0
101.37561998508338,2.816708868445208,14.654829326009022,young,0
209.48227703050884,36.199450068103154,8.951557836901216,adult,0
18.108918339476894,75.90080500032238,7.075571630059515,adult,0
26.63846981834376,52.67548637657894,0.9946202128030207,adult,0
30.262721612848704,131.75131727532602,10.062463074519902,young,0
38.96155114631598,2.5150028761374066,2.1207746724907515,adult,0
140.45437543738115,71.29578350350366,19.02105815114472,adult,0
8.831084881326252,88.61940265438312,25.315315265901365,senior,0
468.9723809322596,19.715215879012398,0.6290645409513539,senior,0
16.130379749734487,99.85119260383387,12.946544106845305,adult,0
208.22772557066423,216.8504399893538,2.3358839909625666,adult,1
4.006039981007844,37.025562082390664,11.427571614515138,adult,0
11.939050090082398,49.30421202910632,23.78632877088795,adult,0
34.36816941942437,10.703063965571147,35.751561524851695,young,0
233.29721570618344,62.17081963441642,6.401310585275483,adult,0
252.97756483523682,3.5444018515145683,9.934287931601531,adult,0
2.046272373624177,2.6598711287377084,20.825154034643063,adult,0
143.52664317587775,72.83378143934488,17.806372267251962,adult,0
38.034467646124426,72.94101784513833,18.378175747878267,young,0
54.33536886951137,22.131456218075762,8.119714355644037,young,0
83.89040846675292,38.03385079419211,5.031775198574914,adult,0
119.94088027672277,21.14256423072856,3.8088790864508093,adult,0
3.189979615571864,38.35864132922602,12.361243905879505,adult,0
0.778988486193235,3.8549783488207394,57.886452202275066,adult,0
137.48033607678167,73.17444591336854,4.2344220511832456,young,0
343.82315883584664,96.43179269856657,1.9966945085118808,adult,0
34.263033914602936,11.454589282983644,52.714917759492096,young,0
284.96026999198676,3.8464364774984947,39.591653433530865,senior,1
89.43537354020734,6.967207980497111,3.0907682852610163,senior,0
14.548820476730192,11.12872549425768,14.765407954953407,young,0
9.229314458764502,49.27476107996635,6.978519813123542,senior,0
99.28648833332441,11.76612309580088,75.49602842201674,adult,1
70.24614955393457,38.14040976034618,17.046569380328577,senior,0
73.87921792867209,46.56441610041019,4.620368851916568,senior,0
99.00383303217613,10.83703325249035,12.34351253772774,adult,0
25.54258191107886,165.3217331897573,72.04057888995739,adult,1
30.366001838972558,11.568726500375142,35.18549430533498,young,0
82.66188773159939,57.755249598698676,3.6447678345512156,young,0
49.675018676302635,38.10169758932779,3.2058099190095564,adult,0
123.10274071805138,11.574698741058127,2.958608087636766,adult,0
24.021690125763396,20.206916835222717,3.5399037129619613,senior,0
33.610514147245546,5.539819719664655,18.613280790101935,adult,0
188.17629271163267,190.0823736859851,5.154583344929974,adult,1
61.91137310383662,41.022798341454184,8.633607193673779,adult,0
7.730299224407928,8.051726868944755,50.17025539179936,senior,0
196.62657810677297,64.45003929367266,34.978450089052366,adult,1
54.5234896069809,2.295048039249056,64.24650504730027,adult,0
74.42747330390354,58.34920925298387,5.412811595981701,senior,0
105.46975120855069,170.38404870122508,5.777785123982143,adult,0
46.3688978206492,16.546946785194795,96.14454271647162,senior,1
427.78681452995056,12.704012851375996,31.91254857661237,young,1
32.47937853236539,142.55687511527398,31.1994304790423,adult,1
114.37504908156129,10.247443207442194,60.6406111981601,senior,0
78.79208052561445,8.805740401020046,0.9239306735626056,senior,0
74.89031334247997,4.523601250703244,5.139570337220393,senior,0
0.7754878902585383,8.049378644799965,21.58954060963776,senior,0
141.7031811262526,70.1654025030995,22.398108504921368,young,0
22.516375469488715,7.641750536346806,3.8175722879480296,senior,0
134.8498702369489,270.91234906786457,27.84855499320214,senior,1
12.189046247072904,194.95450552124123,14.616295314912275,adult,0
59.02703896479904,199.21210758626142,10.779966779355183,young,0
32.63567976170563,119.30402960293401,10.023924742936812,adult,0
23.625681796835824,18.34966349474132,10.759358815059652,adult,0
45.430211757809644,18.30254571415495,26.716598863676317,adult,0
158.85803474474852,21.564497809451137,6.31435140725408,adult,0
9.406546373402417,12.054814239399049,23.405896247414596,young,0
108.15574109746069,21.22929496657149,25.59267807694452,senior,0
25.228985209169497,3.4296796071614537,7.125889256582952,adult,0
61.77439765377313,15.684114865582316,19.372518391741952,senior,0
96.91072063522996,68.30416265954027,10.65693035100785,young,0
17.436625717783013,34.793884306070055,4.368411290584786,adult,0
263.81374278697325,0.7932282907511379,70.35755256229235,adult,0
105.05177494352631,12.310980614090944,21.51822829294641,adult,0
82.74820552625786,35.994456243691616,4.97327279052251,young,0
76.8215615114292,29.72662086978201,6.952219414546585,adult,0
134.32197932209132,5.0691750634175685,0.72272183632211,adult,0
285.31982881155216,1.9057192541514452,22.631063357143336,senior,1
31.41175635246045,71.43596209398731,7.810553295855067,adult,0
5.411525877681867,70.23559292217581,7.411636342490828,adult,0
18.74476876979706,37.743115298435804,43.54653272540691,young,0
68.10126100152824,26.993637825007884,14.097712069099531,young,0
124.27223083442894,76.01262817261608,15.742671320199404,young,0
72.7351998670844,114.15348972839567,28.841989750951385,young,0
25.479981534373035,85.10451614040852,19.156502961414702,senior,0
26.149866439323915,8.5686668488782,11.703178458443471,senior,0
308.1279932611794,91.8206229543067,60.454332769753385,young,1
40.94665184353484,149.7791155956208,48.9965802100903,senior,1
114.02941051662152,112.2645849511913,5.7557153194991955,young,0
132.51085796177836,7.853784438634228,70.30015240837369,young,0
48.63809971882758,291.22731628292854,14.466789296715737,adult,1
75.50134302974939,13.239529837424435,34.57702538742468,adult,0
12.036795767863985,26.23229696573841,6.2041936334921335,adult,0
60.39290538033701,21.518746190306253,18.37930826893605,adult,0
5.263842691219159,40.31767293130753,113.00962387561242,senior,0
50.87349763017136,25.396736196103387,5.621296859058625,adult,0
243.9187391846642,70.87029497899682,10.623712831891048,young,0
59.96052751722522,32.077685973054884,22.283789626594462,adult,0
6.903901886031955,113.49934001753464,17.62697418582554,adult,0
695.8576674970847,82.59325631973915,0.8861454230986937,adult,1
760.8859863834282,72.31354362466426,19.84607010906465,adult,1
41.20475695641589,3.2675531292684226,33.912490724946124,young,0
31.149159880454825,37.794474200847894,49.00450319819545,adult,0
65.09833816613677,3.624274594511708,52.75407920238984,adult,0
22.48183411034349,45.57515100295605,16.797563402222266,young,0
133.52907507887377,84.73061866694225,29.706587809845697,young,0
19.48902915497056,90.04694624462438,54.5238158985294,senior,1
16.49291025076361,59.619637869027855,30.200320968134914,senior,0
43.569073581673585,2.5111991301281518,69.38076920049386,senior,0
50.917406098156704,70.8036167630216,15.77517407663568,adult,0
268.4608172166377,23.713164528128868,9.371565020260837,adult,0
78.34496375208818,1.1313433732370795,64.73345849379805,senior,0
60.536880821809255,26.59327263639275,23.891722475325906,adult,0
72.14152315500819,20.256107873739975,64.12285909245765,young,0
268.24563147012907,5.029245868434613,7.18664121953076,adult,0
5.120939822981397,27.275374239212898,23.20384074609635,young,0
204.66085567656086,123.35340353639559,30.521417558723407,senior,1
36.0404922698567,7.510248762120391,13.496835050691299,young,0
82.9400218354387,162.5993756529053,8.070699114070564,adult,0
94.87662541095546,0.23785777426665536,30.20301130368443,adult,0
22.953030369870866,66.4027415034631,20.910243380872814,senior,0
0.1381022441258763,142.60204342903205,6.971590137042552,senior,0
48.88339354814754,45.58550010990049,25.912643530212193,adult,0
22.33448469987663,39.61333760644613,17.10626766418952,adult,0
40.05162938203703,17.078181358547855,15.064245971377801,adult,0
138.5071472400494,53.33302938413639,32.92632588338827,young,0
63.71759413230497,7.9012446838114325,25.667318441795718,senior,0
45.181577232556144,100.587702017455,6.566047891872344,senior,0
380.61785075473284,42.8615386134257,3.82632334388125,adult,0
68.11306998462666,44.84880858778641,9.861769327929688,adult,0
175.74578395006304,43.83255475805351,15.83616131214381,adult,0
31.836906233608264,23.760387118882832,1.3227160908124729,adult,0
221.16480648777798,32.55053867686952,5.638448572424628,adult,0
32.966800045356344,3.9558431622288013,0.24720689298994175,adult,0
33.06547110349574,106.97824207158962,12.14985314387063,adult,0
70.28881408313642,4.994250296465345,2.502693520396751,adult,0
57.73591549461865,126.06171487159597,0.3884866914832144,adult,0
57.956601878624994,122.04510912714778,8.228429147802753,senior,0
79.63452476990413,0.5311996095275376,14.301766188683027,adult,0
397.58242156159406,6.706082230082086,24.644457934913667,adult,0
111.15770626784507,6.132859132422534,83.09205791135372,young,0
21.56543734144592,24.080796463047506,8.28991704028083,young,0
44.09704350264769,15.63332343600608,8.227647028474856,young,0
53.85716454312658,24.027532250938865,78.58067554574346,adult,0
202.55690932185516,100.53697276586963,5.4056947154804815,adult,0
76.99020050347724,18.529857250760806,2.6386392228977362,adult,0
23.667651949455472,72.48241431256649,13.758179415050991,adult,0
132.61516467962605,4.403164757145336,1.9592960634958843,senior,0
229.6291718202355,70.70781993991166,8.629273369516913,young,0
307.96219195066396,21.74645295624759,61.95657984213153,senior,1
67.6594850634558,107.31941516840433,17.28051815579352,senior,0
30.86197174733445,50.929516399905,5.915574148431059,senior,0
98.52838821997246,14.171489803195863,5.484084420606035,adult,0
116.7175292069917,62.24891493989148,4.415418640160532,senior,0
18.229220321886675,7.472366175139572,9.006682763428294,senior,0
116.91751658327823,63.309857492689936,36.07808104607486,adult,0
108.04709719344554,28.984711246216367,10.61962038489063,adult,0
25.866968277876868,25.764329418884017,4.924693876375703,senior,0
89.52888035209358,10.035184619672293,19.10209081442747,senior,0
56.74524969351965,4.512382902135218,2.6737692888108806,adult,0
31.15985489480819,7.663945868375184,59.114196018994974,young,0
132.32556891598352,49.40657045298852,10.30061636673538,adult,0
26.958099476266135,38.02886172503358,2.5388539353830297,senior,0
65.77319815503398,22.88423948190999,19.981309892962088,young,0
268.85948140249457,53.913009908188236,32.46001140375898,senior,0
257.25850896013924,40.90647519263508,1.2545964684818176,adult,0
170.30171813930656,39.56997859274232,16.35966985816262,young,0
53.94064967462525,27.986988526120932,42.859429722472925,adult,0
83.48245662673807,105.16007074209143,8.267425762336183,adult,0
113.18624224472163,13.286840190873562,31.086174443055707,young,0
74.11549680645157,34.650682494913,8.360684230888149,adult,0
48.761533571844765,56.31133969855444,1.0999249893505325,adult,0
23.219812405631085,139.9060104409609,15.77605104279154,adult,0
184.51009680135738,232.58470609466343,59.44404873011636,adult,1
336.70504374051336,4.6206663965222114,5.85577509533675,young,0
4.396818548468731,36.18820220428541,23.74999879273728,adult,0
31.813503872199128,34.32114247231215,14.790133930139058,young,0
112.4666159293501,81.46237753675301,37.77046053170827,young,0
55.010023245541575,26.047539443349564,2.1655276333921942,adult,0
279.8780107978663,110.1335409989701,16.53337187632254,young,1
95.77042752112574,26.050891930314435,11.306827249423648,senior,0
74.53704563889427,46.91097187275638,28.233371911361033,adult,0
13.821996128051058,129.94541135241428,15.749903828164554,adult,0
146.86475666667008,193.07059786922753,12.083817967166246,adult,0
48.830233785336,32.00040969804428,42.11271460443196,adult,0
12.696610003213852,48.98822544112863,7.261980267223277,adult,0
3.8319254102431164,54.41507767178999,19.109871644525953,young,0
72.5497980503772,28.273802174917385,13.402759900386785,adult,0
80.11376748951801,25.34408454699773,13.048516520639764,adult,0
111.62398439739975,14.388482858169995,12.113004697084783,adult,0
152.0031308462704,85.78078506034419,1.1777826910827047,young,0
54.650918013350555,6.444068845302501,49.88130124329325,adult,0
91.76447216559083,11.380722557885276,14.627170842857566,adult,0
46.734810035007584,10.395710161395924,4.926619214506791,senior,0
10.409641428534254,37.06570884569415,18.496567559937617,adult,0
241.74242050215847,55.21225588072625,91.31533197034031,young,1
91.54918282692222,21.960762370966194,0.25984583905508485,adult,0
82.37668588009235,23.811818797483166,8.296384619057584,young,0
193.29335355550003,305.4575360133406,32.34661798426146,senior,1
82.35197499070289,66.32707015044895,45.57855250287013,senior,0
184.4663869013967,23.703320200873286,9.328845633175467,young,0
142.77603467938076,69.40104297453743,20.92600719081077,young,0
115.34742347839084,36.415027353489386,28.868756130901197,adult,0
47.44102385449152,37.10228858762451,0.5072859202849939,adult,0
20.399652806612288,23.32052445665462,56.51435545598631,adult,0
88.06714957916473,141.77601427718508,4.439425156387106,adult,0
35.01837298848791,129.7845951710133,24.14075476418845,adult,0
67.07893911265033,20.241700037041813,21.282610443541788,adult,0
53.14148294959894,2.146218521859264,45.40387927659009,young,0
41.16722030190505,45.52623387370614,11.303096834553259,senior,0
139.13330887919378,36.22572199238021,0.20060876704341646,adult,0
102.2544929425014,24.863856482558262,18.94550762181909,adult,0
42.49934322619432,88.39062290434951,17.36435742329335,young,0
13.95692699487948,0.9978999296060694,35.356060818429434,senior,0
323.51661777277593,74.89094558376362,14.149992031286853,senior,1
128.11649705622608,141.75830802578088,4.16272166282226,senior,1
41.24419673830844,11.207762528987063,10.05004632100401,adult,0
342.9826995854702,72.96479309295499,72.86093712542491,senior,1
17.674263227523358,71.5063114192795,21.770880586878555,young,0
80.8710653310338,28.379055052392648,23.57448279337136,young,0
41.04441565461012,8.104557806215327,0.9451460908424367,young,0
264.20858358829025,35.63835032725483,1.5936753164689947,adult,0
188.560254568938,21.59734822443146,76.13191919544835,young,0
28.582544786875484,74.78520393955718,21.680454967094462,adult,0
236.92684764677406,44.02697771399166,3.3937121649595654,young,0
130.4516026631908,27.83984865953988,5.7775871742877785,young,0
243.11872312299477,89.06423834854004,36.50705646014858,adult,1
238.84846851203548,0.6176057387692961,44.04726015282287,adult,0
153.8006771149249,37.47675400949176,15.447208945095316,adult,0
62.540007340369606,79.4242030878183,23.684338094699516,adult,0
158.09550347381747,41.140372314520725,25.787869351695754,adult,0
56.19993246857653,27.675125816997593,8.915995595284862,adult,0
227.28299459779802,65.69356413635965,71.85211656332466,adult,1
38.76174086037749,114.46712180021234,36.83989446256694,senior,1
44.49373752087136,54.318561547876456,32.16818061521017,adult,0
54.99739280260516,114.895335783852,19.367984957981374,adult,0
42.74879062350989,1.715183181266155,39.71600643100555,adult,0
188.12135012519852,3.2822493905187753,21.64215201492719,young,0
130.13363013743103,110.84619531761692,8.865241375870673,young,0
100.27268736411902,50.85315502131584,4.528588033226294,young,0
28.757325478352985,2.1426038056103573,9.264920680708727,senior,0
21.398363743412375,87.8600890419104,6.519593172044608,adult,0
375.7031173514507,94.64141108665895,11.714509378921454,adult,0
149.6177478807844,17.444357504658626,10.359173919594415,adult,0
7.625462491660877,7.086513019063505,26.88985802314788,adult,0
135.35199034198538,18.826804790515265,2.478427105156551,adult,0
230.37743998342987,140.01499950023592,46.43470789257489,adult,1
79.12125812677868,111.61369424715708,34.19629287633232,young,0
61.36465935803802,142.77037955285562,15.841746833186438,young,1
11.221206991877663,94.27532246435064,1.711004718666639,adult,0
108.86662848443467,89.48545248432512,17.08767258558328,senior,0
127.42110558343181,21.956605227944372,32.33010673950768,adult,0
404.83125912574343,5.873146098451451,25.08462374260848,young,0
151.2340470370029,35.45018268979228,2.766090483678547,adult,0
97.47088767381652,106.34944644702156,1.7630424411706591,young,0
0.12304177604787547,126.9621686636113,3.951466549160616,adult,0
259.1461792519152,39.39246902828042,20.414939002853153,senior,0
217.79710821260517,79.37159248916532,13.104772842161198,young,0
35.63094512506419,33.76430655028616,7.715377550870129,adult,0
159.8111393818535,119.0612184634119,17.322408476560206,young,0
287.46437739890973,47.45418590830347,4.7193546944104305,young,0
97.47167396264534,66.07141088852376,9.37648526861413,adult,1
3.15603509331475,41.42928395903408,8.453047427533434,young,0
7.371294701366464,118.00924002149826,13.693185697570112,adult,0
17.69003163949499,26.034322968146977,3.176600174385219,young,0
146.531449128036,4.501266873242365,4.123152949342782,senior,0
111.96739038177856,8.464342017003991,29.392577650695664,adult,0
143.91459833520543,185.444449083083,8.862240935956825,adult,0
114.74683784889379,242.6776114415211,5.596752704577986,young,1
26.63890025184336,25.61200850912204,1.5983345020393176,young,0
55.59983317065659,93.55766658441097,28.324988618477683,young,0
153.95514280028203,242.27550071690135,0.954703369944977,adult,0
162.46003193333743,31.701047441921165,88.76664551869203,adult,1
65.81166733203263,114.33850716125752,75.62174318188858,young,0
7.8631700447287,6.641029875106871,11.832496416577525,senior,0
18.05335229212511,92.96511812015842,0.730675089296523,adult,1
47.38925434628982,35.11214980808574,10.2564241645376,senior,0
47.092807059793294,48.975666749259766,55.53580732537101,young,0
458.17034172621413,179.1711134698337,56.35309328836928,senior,1
197.7060909918078,130.6266994336993,3.3426149871945183,adult,1
38.89495367489375,25.547955232340293,19.59406463142393,adult,0
214.14061382836783,8.32500961807349,9.543163347036852,senior,0
54.01368298402769,13.94641086929187,24.101864375735072,senior,0
55.123730002185475,51.502091948517304,23.009296856698548,young,0
151.72265459552128,39.32034660710181,24.36618503175906,young,0
3.7345677487370144,15.985893433817708,22.573220361772798,adult,0
129.1550867392721,74.97992763170659,1.261218298295811,senior,0
83.2477973257487,46.96231063540724,21.456361383866096,young,0
22.631928937709862,10.660580357870368,13.352927018928924,young,0
26.060329830156746,66.91723779876327,7.034552378560338,young,0
20.337180385102922,55.730870945522526,33.835170023823096,senior,0
20.951088067192686,7.475531727929533,43.71736826243883,senior,0
48.030865308055446,10.246799961422033,3.6616673177896675,young,0
80.11101066819168,9.127325086409554,48.84109734360205,adult,0
14.191264931645502,13.739542305183692,9.220267512352242,adult,0
6.278754207219429,55.78789888249423,12.565139992657947,adult,0
124.28078471832653,32.24914688368199,37.78951401754472,adult,0
75.72355596814842,6.560640927855362,14.849523374851232,adult,0
234.94364550537648,4.1148844533994255,3.3636338741429084,adult,0
12.100830032469737,72.38029150215054,38.52166842301944,adult,0
10.613611368449005,14.774210791409633,16.97704047945596,young,0
12.017558222740615,45.62670691173228,30.965615555818285,senior,0
57.015958800243425,27.158053030542174,17.83962169651646,adult,0
272.6591334046457,0.209037897968282,17.96722337332711,senior,0
181.00752690854878,97.32150217331662,6.312234464559295,adult,0
98.6569728453258,30.26593773925842,8.942455709827033,adult,0
31.521544930274825,28.167287558856245,6.320371900014595,senior,0
51.613998132852146,112.44749006740082,3.1294400413662116,young,0
301.0780039687349,3.592393951129419,18.206789657616454,senior,1
6.830238332642868,13.664334062749317,19.793361242994322,adult,0
181.90414316190248,121.81170492973352,0.9892376923509656,adult,0
148.06811962824858,64.11692549008526,8.198613150800881,senior,0
228.700817905247,1.2097601831531186,45.797131759654704,adult,0
195.37326054090798,9.63717195614127,3.4356937029955077,young,0
100.8954445477297,4.280022150318357,22.84411365322933,young,0
10.77734923763586,49.810402568155986,2.601473716772614,young,0
25.56184652046052,17.32003807621279,33.44698289418044,young,0
453.64938574412594,33.88053788077748,7.355378816346372,adult,1
104.40644489880032,6.992022237474892,2.0429647362960237,adult,0
56.57150512667969,44.43252481133497,0.47178159826365224,adult,0
21.895407626630043,66.20837243942886,9.932954834302924,young,0
8.081679049850802,32.287981511672186,6.950837297083058,adult,0
71.8686101288271,20.25725237797341,0.20808866190343722,adult,0
16.655799670269893,48.199271440573355,30.202011637074317,adult,0
56.72950719873402,47.239803133162326,67.27623452878701,adult,0
308.1366841289784,27.53430222839217,16.08641562987305,young,0
83.94348311849235,161.27505980906727,19.68665782403312,senior,1
68.1131476660382,21.98840555237618,5.42086279498794,young,0
55.68261967724095,52.60226051880238,4.80529028578638,senior,0
74.87974739280632,67.86336362738683,2.4181675668418654,young,0
97.43378601577479,82.40386033349478,15.138623006030302,adult,0
171.32162470996178,18.839923572170967,43.499888626694826,young,0
53.59732576202556,9.666932194175343,4.280156796019943,adult,0
64.0765138679772,14.968461153602034,9.447376858294549,adult,0
112.27076819229434,35.349901345673295,6.910613907842657,adult,0
92.21816883041441,60.586756767033414,21.778953878653535,senior,0
43.720587020980545,1.1808452171908148,11.267266582430349,adult,0
26.336553683953,19.912941046006758,16.662979519939316,adult,0
217.6546478619818,247.8198236544227,42.34556534456214,young,1
163.40913518565193,46.49760733523229,17.375344883050584,adult,0
201.92920192789816,25.597020320332163,9.005508325593334,young,0
173.0388027236989,47.29435213693452,7.25059152239913,adult,0
50.23699008592585,35.306809285618726,37.82418578583001,adult,0
11.908843614478286,6.6160271847880106,3.807877123800149,young,0
363.47516836681405,15.453804371427108,21.04377581856226,adult,0
25.67144230831271,14.619855463724422,17.192738436319424,adult,0
123.69391165939898,0.033151516596749954,0.15533206322288354,senior,0
19.909223982089145,10.639978827154534,0.567563126435098,young,0
229.6588891826619,14.260470384029276,16.53939168666558,young,0
85.31461934549613,80.95464609591939,1.5349546246698431,young,0
28.486562132207737,13.02553938549017,45.007513896488554,adult,0
51.43763158551183,25.708082244454367,26.453839894314722,adult,0
334.5363799729385,77.11838858288944,17.966995149210415,adult,0
148.71066581215786,42.77223863916082,22.421585580722674,young,0
547.5454336304163,6.127371098568998,44.90767994367542,senior,1
28.157887822444643,166.59190683000458,17.803854914131584,adult,0
53.96524955286883,37.19650416299044,29.729591188707825,young,0
16.642299160743573,1.2960637910901918,21.14407971621747,adult,0
122.38920963143485,150.55250999637602,6.417880993804609,adult,0
56.66750317365615,17.112693154810387,33.1948698869295,young,0
9.043572943656491,310.0739803002486,54.984322410425264,young,1
27.079764287296765,73.45045457066621,32.36986875581615,senior,0
148.6613508651317,17.84033265387811,13.218615838712516,adult,0
1.0185241224705395,106.45403928461916,16.173319844938202,adult,0
18.93088829748864,22.554097969380447,48.924702754449115,adult,0
66.18038138860335,28.704829482791865,14.2901044849852,adult,0
118.45827153530992,35.917844693209396,5.91845141399718,adult,0
9.44986038021603,46.835481776241124,11.438439029010619,adult,0
8.351715432279086,0.2737385186720566,4.0698022921397765,senior,0
230.23940830970528,5.601477913998446,54.06494790587242,young,0
55.00467942965719,82.80131520687505,3.5265863494116223,young,0
147.12214485838254,40.72557959926008,21.57789975749639,adult,0
30.080089548064727,41.23964980118434,31.075293898944153,adult,0
30.263572929067823,26.220450625692227,75.999603798685,adult,0
104.18717566412707,42.832225698964834,14.204405468686188,adult,0
0.8612502510928272,9.280531131272099,29.406929982951358,adult,0
91.18541171292289,27.541173522007924,9.643534310202163,adult,0
16.564197389069584,10.08131712852772,25.590195716244168,adult,0
1.9472688442234436,83.47412027044805,4.553472186895972,senior,0
6.257311018902826,48.49674966914546,27.175868730919248,young,0
86.58530643576957,14.686108433681403,31.209623888097862,adult,0
